student_id,age,gender,education_level,avg_sleep_hours,screen_time_hours,social_media_hours,study_hours_per_day,exercise_hours_per_week,caffeine_drinks_per_day,stress_level,anxiety_score,gpa,uses_sleep_app,feels_burned_out
1055,19,Male,High School,7.2,4.4,3.3,2.6,0.2,2,8,7,2.99,FALSE,TRUE
1056,22,Female,Undergraduate,8.5,3.5,1.6,3.5,0,1,9,8,3.38,FALSE,TRUE
1057,20,Male,Undergraduate,7,7.6,5.6,4.6,7.4,0,6,5,3.99,FALSE,FALSE
1058,18,Male,High School,7.5,7.8,3,2,3.4,4,7,5,3.74,FALSE,TRUE
1059,17,Male,Undergraduate,7.4,4.6,3.1,1.2,0.7,3,7,5,3.08,FALSE,TRUE
1060,20,Male,Undergraduate,7.6,6.1,3.1,4.6,0.5,1,7,6,3.38,FALSE,TRUE
1061,18,Female,High School,6.9,8.7,4.9,3.8,0,1,9,9,2.91,FALSE,TRUE
1062,19,Female,Undergraduate,8.3,4.5,2.3,4.2,3.9,5,6,5,3.83,TRUE,FALSE
1063,20,Female,Undergraduate,7.9,4.8,4.2,4.4,8.4,2,8,6,3.39,FALSE,TRUE
1064,14,Female,Undergraduate,5.8,9,5.5,4,1.8,3,9,7,2.32,FALSE,TRUE
1065,16,Female,High School,7.8,6.5,4.2,2.9,1.9,3,8,8,2.79,FALSE,TRUE
1066,22,Male,Undergraduate,7.5,8.1,3.1,3.7,0,3,9,7,3.2,TRUE,TRUE
1067,19,Female,High School,7.4,6.7,4.7,1.7,4.9,2,5,5,3.69,TRUE,FALSE
1068,22,Male,Undergraduate,6.5,8.8,5.4,5.7,4,2,8,10,2.65,FALSE,TRUE
1069,16,Male,Undergraduate,8.2,7.2,3,2.3,3.1,6,6,6,3.42,FALSE,FALSE
1070,19,Female,Undergraduate,8.1,5.3,2.6,2.4,4.5,2,5,4,3.11,FALSE,FALSE
1071,15,Male,High School,7.7,6.7,1.7,3.2,0,1,8,6,3.36,TRUE,TRUE
1072,23,Female,Undergraduate,6.8,9,5.8,3.9,0,0,8,9,3.02,TRUE,TRUE
1073,23,Male,Undergraduate,7.2,5.7,2.8,2.8,0.2,1,6,8,3.59,TRUE,FALSE
1074,18,Female,Undergraduate,7.3,8.7,6,5.5,0.8,2,7,6,3.57,TRUE,TRUE
1075,14,Male,High School,7.3,5.9,3.9,4.2,3.7,1,5,6,4,FALSE,FALSE
1076,27,Male,Graduate,8.2,5.5,3.1,2,1.6,0,7,9,3.24,FALSE,TRUE
1077,22,Male,High School,5.9,8.2,5.9,4.7,7.1,0,8,6,2.72,FALSE,TRUE
1078,21,Female,High School,8.5,4.7,2.7,3,7.4,3,5,7,3.79,FALSE,FALSE
1079,23,Male,Graduate,6.6,9.6,4.5,3.1,2.1,1,7,5,3.05,FALSE,TRUE
1080,21,Female,Graduate,7,8.9,5.7,5.9,3.1,0,9,9,3.09,TRUE,TRUE
1081,18,Female,High School,9.2,4,1,0.4,1.1,0,6,7,3.73,FALSE,FALSE
1082,16,Non-binary,Undergraduate,6.7,8.5,4.8,4.4,4.2,0,7,8,3.27,FALSE,TRUE
1083,23,Female,High School,6.9,8.4,5.4,2.2,5.6,1,6,7,3.03,TRUE,FALSE
1084,18,Male,Undergraduate,7.3,6.2,3.8,3.6,5.5,1,8,7,2.7,TRUE,TRUE
1085,16,Male,High School,8.2,6.8,3.2,1,2.7,1,8,8,3.85,FALSE,TRUE
1086,18,Non-binary,Undergraduate,7.6,3.3,0.5,4.3,2.1,1,6,8,4,TRUE,FALSE
1087,19,Female,Graduate,6.5,9,5.4,3.8,1.9,2,10,9,2.36,FALSE,TRUE
1088,21,Female,Undergraduate,8.4,4.8,3.2,4.8,7.3,2,6,5,3.62,FALSE,FALSE
1089,20,Male,High School,9.7,2,0.1,5.2,2.1,3,8,9,3.52,FALSE,TRUE
1090,21,Female,Undergraduate,8.2,5.3,4,4.1,5.6,1,7,6,3.09,FALSE,TRUE
1091,16,Male,High School,7.6,4.5,0.2,2.7,2.7,0,6,5,3.48,TRUE,FALSE
1092,23,Female,Graduate,7.1,7,1.7,2.2,0,0,8,9,3.28,FALSE,TRUE
1093,20,Female,High School,6.4,9.7,5.5,0.4,3.3,3,7,8,3.16,FALSE,TRUE
1094,21,Male,Undergraduate,7.5,7.2,4.4,3.3,0,3,9,7,3.22,TRUE,TRUE
1095,23,Female,High School,6.2,8.2,4.7,2.7,2.1,2,10,10,3.07,FALSE,TRUE
1096,18,Male,Undergraduate,5.8,11.4,4.1,2.3,1.3,3,10,9,2.65,FALSE,TRUE
1097,21,Male,Undergraduate,7.4,5.9,3.6,1.6,3.7,1,8,7,3.12,FALSE,TRUE
1098,22,Male,Undergraduate,9.7,2,1.7,3,2.1,3,7,9,3.96,FALSE,TRUE
1099,14,Male,Undergraduate,8.7,4.4,3.3,2.4,1.3,1,7,5,3.45,TRUE,TRUE
1100,17,Female,High School,6.8,7.2,6.2,3.5,5.1,5,10,10,2.57,FALSE,TRUE
1101,22,Male,Graduate,8.3,4.4,0,2.8,2.2,1,7,5,3.98,FALSE,TRUE
1102,19,Female,Undergraduate,7.5,8.3,5,4.3,3.8,3,7,5,3.26,TRUE,TRUE
1103,14,Non-binary,Graduate,6.7,3.9,3.2,1.5,3.7,1,5,5,3.46,TRUE,FALSE
1104,18,Female,Undergraduate,7.6,3.9,1.1,2.4,1.4,4,6,7,3.35,FALSE,FALSE
1105,22,Female,Undergraduate,10.5,3.5,1.8,5,3.3,1,5,7,3.87,FALSE,FALSE
1106,20,Female,Graduate,6.5,11.6,6.9,3.1,1.8,1,10,8,3.1,FALSE,TRUE
1107,17,Prefer not to say,High School,8.8,6,3.4,5,3,2,6,7,3.17,TRUE,FALSE
1108,18,Male,High School,7.9,5.8,4.2,3.7,2.2,1,7,7,3.04,FALSE,TRUE
1109,15,Male,Undergraduate,7,8.4,5.4,3.3,4.3,3,7,9,3.32,FALSE,TRUE
1110,17,Male,Graduate,6.6,7.9,4.1,3.7,4.8,2,10,9,2.82,TRUE,TRUE
1111,17,Male,Undergraduate,8,9.7,6.7,2.5,0,0,8,8,3.37,FALSE,TRUE
1112,24,Female,Undergraduate,6.6,10.7,6.4,2,0.9,1,8,9,3.31,FALSE,TRUE
1113,24,Female,High School,7.1,9.1,4.4,4.8,1.2,4,8,6,3.16,TRUE,TRUE
1114,22,Female,Undergraduate,8.4,7.6,2.7,4.1,2.7,1,7,6,3.22,FALSE,TRUE
1115,21,Male,Undergraduate,7.3,5.5,1.8,4.5,7,1,7,5,3.27,FALSE,TRUE
1116,15,Male,Undergraduate,6.7,8.6,5.4,5.8,0,1,10,8,2.95,FALSE,TRUE
1117,14,Male,High School,7.4,9.3,3.4,3.2,4.6,4,8,7,3.74,TRUE,TRUE
1118,22,Non-binary,Undergraduate,7.2,5.7,1.5,4.3,5.7,4,8,9,3.41,FALSE,TRUE
1119,14,Male,Undergraduate,6.5,6,3.7,1.5,2,3,8,9,2.72,TRUE,TRUE
1120,20,Female,High School,7.1,9.2,6.6,4.7,4,4,10,10,2.55,TRUE,TRUE
1121,16,Female,High School,9.4,1,0,1.3,4.9,2,3,4,3.58,FALSE,FALSE
1122,21,Male,Undergraduate,6.5,7.9,4.7,2.4,1.9,4,8,9,3.34,TRUE,TRUE
1123,20,Male,Undergraduate,7.9,4.9,4.3,2.4,1,2,7,8,3.26,FALSE,TRUE
1124,21,Female,Undergraduate,7.9,4.8,4.1,4,8.7,1,7,5,3.62,FALSE,TRUE
1125,16,Female,Undergraduate,7.6,4.8,1.7,2.7,1.4,1,7,5,3.03,TRUE,TRUE
1126,19,Male,High School,8.5,2.9,1.7,2.8,3.7,3,4,3,3.59,FALSE,FALSE
1127,16,Male,Undergraduate,8.8,5.9,3.5,2.8,0.9,2,6,8,3.74,FALSE,FALSE
1128,20,Male,Undergraduate,6.9,8.2,6,3.4,5.8,2,7,6,3.06,FALSE,TRUE
1129,22,Non-binary,Undergraduate,9.7,4.6,3.7,3.4,0,2,9,7,3.13,FALSE,TRUE
1130,24,Female,Undergraduate,7.4,6.8,3.9,2.4,3.1,3,8,10,3.12,FALSE,TRUE
1131,14,Female,Undergraduate,7.6,3.8,2.1,4.1,2.5,0,7,6,3.14,FALSE,TRUE
1132,23,Female,Undergraduate,10.2,2.2,0,2.9,3.1,3,4,5,4,TRUE,FALSE
1133,25,Female,Undergraduate,8.2,1,0.9,3.2,7.7,0,4,3,4,FALSE,FALSE
1134,14,Female,Graduate,5.7,7,4.1,4.7,3.8,4,9,9,3.17,FALSE,TRUE
1135,17,Male,High School,7.5,8.5,5.1,3.3,0,0,7,7,3.01,TRUE,TRUE
1136,16,Male,Graduate,9.1,7.4,4.6,2,2,2,7,7,3.56,TRUE,TRUE
1137,18,Female,Undergraduate,7.8,3.6,1.6,2.6,2.1,2,4,2,3.53,FALSE,FALSE
1138,23,Male,Graduate,6.5,9.9,6.1,5,7.3,1,6,8,2.84,FALSE,FALSE
1139,15,Female,High School,6.3,8.1,4.8,1.9,2.6,2,6,5,3.26,FALSE,FALSE
1140,16,Female,Graduate,6.7,8.9,4.9,2.6,2.4,1,10,10,2.92,FALSE,TRUE
1141,17,Male,Undergraduate,6.1,8.7,3,4.7,5.1,2,9,10,3.13,TRUE,TRUE
1142,26,Male,Undergraduate,7.7,8,4.9,2.9,11.1,0,6,4,3.33,TRUE,FALSE
1143,16,Female,Graduate,8.6,5.9,3.4,3.8,0,1,7,7,3.13,FALSE,TRUE
1144,19,Female,Undergraduate,6.9,4.7,3.1,2.4,1.9,2,7,6,3.62,FALSE,TRUE
1145,16,Male,Graduate,8.1,7.6,3.9,3.3,1,2,6,7,3.11,FALSE,FALSE
1146,19,Female,Graduate,7.1,5.2,3.7,1.8,2.1,3,7,6,3.39,FALSE,TRUE
1147,18,Female,Undergraduate,7.5,7,2.6,3.7,3.6,2,9,9,2.64,FALSE,TRUE
1148,18,Female,High School,8.1,6.6,5,4,8.5,0,8,6,2.87,FALSE,TRUE
1149,16,Male,Undergraduate,7.6,5.3,2.9,3.4,6.7,1,5,5,3.61,FALSE,FALSE
1150,21,Male,Graduate,6.3,7,4.1,1.8,2,1,7,8,3.23,TRUE,TRUE
1151,25,Female,Undergraduate,6.4,7.4,3,4.4,6.8,3,8,9,3.31,TRUE,TRUE
1152,14,Female,Graduate,8.2,6.1,4.5,3.8,5.2,1,7,5,3.43,TRUE,TRUE
1153,17,Female,Undergraduate,9.7,1.4,0.4,5.2,6.7,4,4,6,4,FALSE,FALSE
1154,21,Female,Graduate,6.2,6.3,4.9,1.9,7.2,3,9,7,2.68,FALSE,TRUE
1155,21,Male,High School,8.9,5.3,3,1.5,0,1,7,5,2.96,TRUE,TRUE
1156,20,Male,Undergraduate,7.5,3.8,3,2.5,1.9,3,4,5,3.52,TRUE,FALSE
1157,26,Female,Undergraduate,5.8,10.6,7,5,4.3,1,10,10,2.66,TRUE,TRUE
1158,17,Male,Undergraduate,8.2,4.7,2.2,8.3,2.9,3,7,6,3.51,FALSE,TRUE
1159,19,Male,Undergraduate,4.9,9.3,6.4,2.6,5,2,10,8,3.09,FALSE,TRUE
1160,20,Male,Undergraduate,7.6,6.5,4.1,5.6,0.9,3,7,6,2.66,FALSE,TRUE
1161,25,Male,Undergraduate,7.4,6.2,3.2,2.5,4.5,2,5,6,3.34,TRUE,FALSE
1162,19,Male,Graduate,7.5,7.8,6.2,2.5,2.7,0,8,7,3.22,FALSE,TRUE
1163,16,Male,Undergraduate,6.2,10.4,6.9,4.1,3.7,2,9,10,3.04,FALSE,TRUE
1164,18,Male,Undergraduate,8.2,6.5,4.3,2.4,8.3,3,5,4,3.19,FALSE,FALSE
1165,20,Female,High School,7,5.4,1.9,2.2,3.4,1,4,5,3.52,FALSE,FALSE
1166,18,Male,Undergraduate,7.5,7.8,5.5,3.4,4.9,1,6,5,2.39,FALSE,FALSE
1167,14,Male,Graduate,6.5,8.8,5.4,3.5,2.6,2,10,10,3.25,FALSE,TRUE
1168,19,Female,Undergraduate,5.7,7.6,4.1,5.9,0,4,10,8,2.81,TRUE,TRUE
1169,23,Male,High School,6.3,8.4,5.6,0.8,3.4,3,9,10,2.66,FALSE,TRUE
1170,21,Male,High School,6.8,8.8,4.3,4.2,5,1,6,4,2.93,FALSE,FALSE
1171,16,Female,Undergraduate,6.7,8.9,4.5,3.2,5.2,1,9,10,2.69,FALSE,TRUE
1172,18,Male,Graduate,6.9,6.4,2.3,2.7,2.2,3,6,7,3.35,FALSE,FALSE
1173,21,Female,Graduate,5.9,9.5,6.3,5.6,1.7,1,10,10,2.95,TRUE,TRUE
1174,18,Female,Graduate,7.6,5.9,1.7,4.8,8,0,7,8,3.2,FALSE,TRUE
1175,16,Female,High School,7.7,9.5,5.4,5.9,9,1,6,7,3.96,TRUE,FALSE
1176,16,Female,High School,6.3,10.1,5.9,0.6,0,1,10,10,2.97,FALSE,TRUE
1177,26,Prefer not to say,Undergraduate,5.9,8.4,5.1,0.2,3.9,1,7,6,3.33,FALSE,TRUE
1178,24,Female,Graduate,8.9,8.8,4.1,4.2,4.8,1,8,9,2.8,FALSE,TRUE
1179,21,Male,High School,5,8.7,4.5,2.8,4.6,2,9,9,2.41,FALSE,TRUE
1180,19,Non-binary,High School,8.8,6.7,4.6,5.1,5.5,1,7,6,3.09,TRUE,TRUE
1181,16,Female,Graduate,7.1,7.8,5.1,2.4,4.5,1,8,7,3.25,FALSE,TRUE
1182,24,Female,High School,6.1,10.1,7,2.8,0,2,9,10,2.71,FALSE,TRUE
1183,18,Female,Undergraduate,7.7,4.3,2.1,0,3.2,3,8,7,2.83,FALSE,TRUE
1184,16,Male,Undergraduate,6.4,9.4,4.6,3.2,4.2,1,8,8,3.61,FALSE,TRUE
1185,20,Male,High School,8.7,1.3,2.6,2.4,0.1,1,8,10,3.28,FALSE,TRUE
1186,25,Male,Graduate,9.2,5.3,5,2.7,0.7,4,6,6,3.5,FALSE,FALSE
1187,14,Female,Undergraduate,6.4,6.8,4.4,3.7,0.5,0,7,5,2.58,FALSE,TRUE
1188,15,Male,High School,7.3,6.4,1.8,3.8,0,2,7,5,3.52,FALSE,TRUE
1189,14,Female,Undergraduate,6.6,8.8,5.1,5,4.4,4,7,8,3.28,TRUE,TRUE
1190,17,Female,Undergraduate,8.3,3.1,0.8,3.4,0.9,0,6,5,2.98,FALSE,FALSE
1191,22,Male,Undergraduate,8.5,7.8,4.4,0.4,4,0,8,8,3.46,TRUE,TRUE
1192,16,Female,High School,7.7,4.7,2.8,3.7,1.8,0,6,8,3.55,FALSE,FALSE
1193,21,Male,High School,6.1,8.5,5.9,2.2,7.6,2,7,5,3.39,FALSE,TRUE
1194,22,Female,High School,9.7,4,1.3,2.3,2.5,2,7,9,2.96,FALSE,TRUE
1195,17,Male,Undergraduate,6.7,7.3,6,6.2,2.9,2,7,7,3.33,FALSE,TRUE
1196,23,Female,Undergraduate,6.6,9.6,4.8,2.3,2.8,5,7,6,3.29,FALSE,TRUE
1197,18,Prefer not to say,High School,7.2,5,1.2,0.6,2.1,1,7,5,2.9,FALSE,TRUE
1198,21,Male,Undergraduate,7.1,6.5,1.5,2.8,0.1,0,7,8,3.46,FALSE,TRUE
1199,16,Female,High School,8,6.2,3.7,3.6,4.7,3,8,8,3.32,TRUE,TRUE
1200,22,Female,High School,7.8,5.7,2.9,3.1,4.8,3,10,10,3,FALSE,TRUE
1201,15,Male,Undergraduate,7.1,6.3,3.3,3.3,0.7,1,7,6,3.35,TRUE,TRUE
1202,24,Female,Undergraduate,8.5,3.1,2.5,3.8,3.2,1,7,5,3.55,TRUE,TRUE
1203,15,Female,High School,8.2,7.6,3.1,2,7.2,1,6,6,3.71,FALSE,FALSE
1204,21,Female,High School,6.9,5.9,2.9,2.9,5.4,1,6,4,3.13,FALSE,FALSE
1205,21,Male,Undergraduate,8,6.2,4.4,4.9,4.7,1,7,7,3.06,FALSE,TRUE
1206,24,Female,Undergraduate,5.8,8.5,4.1,3.5,1.4,2,10,8,2.77,FALSE,TRUE
1207,21,Male,Undergraduate,7.1,5.1,4.2,3.4,4.4,0,6,4,2.75,FALSE,FALSE
1208,22,Male,Undergraduate,7.5,6.6,3.2,0,1.5,6,6,5,3.41,TRUE,FALSE
1209,17,Female,High School,8.6,1,0.1,5.4,6.4,2,4,6,3.76,TRUE,FALSE
1210,18,Female,Undergraduate,7.4,11,7,2.1,3.3,1,8,7,2.86,TRUE,TRUE
1211,25,Male,Undergraduate,7.3,9.4,5.2,4.3,6.8,3,6,6,3.36,TRUE,FALSE
1212,18,Female,Graduate,8.4,5.7,3.3,7.2,3.7,0,8,9,2.81,FALSE,TRUE
1213,24,Female,Undergraduate,7.8,10.7,5.1,3.8,0.4,4,9,10,2.74,FALSE,TRUE
1214,18,Female,High School,6.5,7.4,3.7,1.3,2.4,1,8,9,3.19,FALSE,TRUE
1215,17,Male,Undergraduate,8,1.7,0.1,5.9,0,3,6,4,3.77,FALSE,FALSE
1216,15,Male,Graduate,8.2,4.7,2.1,3.1,0.2,3,8,6,3.57,FALSE,TRUE
1217,19,Male,Undergraduate,7.1,7.7,3.5,1.2,1,3,10,10,3.04,TRUE,TRUE
1218,20,Female,Undergraduate,7.8,5.4,3.8,4.5,1.6,2,6,7,2.83,FALSE,FALSE
1219,18,Female,High School,7.4,5.4,1.7,5,4.3,0,6,8,3.18,FALSE,FALSE
1220,18,Female,Undergraduate,6.5,7.4,3,4.1,3.3,2,10,10,3.18,FALSE,TRUE
1221,24,Male,Undergraduate,6.6,8.6,3.1,3.2,0.7,2,9,9,3.33,FALSE,TRUE
1222,14,Female,High School,7.4,4.8,3.8,6.3,3.4,0,8,8,2.79,FALSE,TRUE
1223,18,Male,Undergraduate,7.1,10.8,6.3,2.7,1.8,2,9,8,2.7,FALSE,TRUE
1224,20,Female,High School,7.5,6.2,2.4,6.1,0.4,0,9,8,3.16,FALSE,TRUE
1225,24,Female,Undergraduate,8.3,6.4,5.1,4.8,5,2,4,2,3.84,FALSE,FALSE
1226,20,Male,Graduate,6.7,6.3,3.5,1.1,1.6,2,6,4,3.31,FALSE,FALSE
1227,15,Male,Graduate,8.2,3.7,2.6,3.2,5,6,7,5,3.02,FALSE,TRUE
1228,21,Male,Undergraduate,7.3,4.9,2.3,0.6,5,1,5,4,3.16,FALSE,FALSE
1229,16,Female,Undergraduate,8.1,3.3,3.3,2.8,3.4,3,5,7,3.55,TRUE,FALSE
1230,24,Male,High School,9,3.5,0.5,3.3,10.3,2,3,4,3.66,FALSE,FALSE
1231,21,Male,High School,9.2,4.2,0.6,2,3.3,1,2,2,3.82,FALSE,FALSE
1232,20,Non-binary,Undergraduate,8.7,5.6,3.2,3.7,2.8,1,6,6,2.83,TRUE,FALSE
1233,22,Female,Undergraduate,7.2,4.5,1.7,3.2,0.6,0,7,6,3.1,FALSE,TRUE
1234,16,Female,Graduate,8.3,5.4,2.8,4.6,7,1,5,4,4,FALSE,FALSE
1235,14,Male,Undergraduate,6.7,6.7,2.9,2.4,5.3,3,10,10,3.03,FALSE,TRUE
1236,23,Non-binary,Undergraduate,8.5,4.8,1.4,2.3,5.1,1,5,4,3.44,FALSE,FALSE
1237,21,Female,Undergraduate,6.5,6.4,3.9,2.1,1.3,2,8,8,3.26,FALSE,TRUE
1238,26,Prefer not to say,Graduate,6.6,10.1,3,3.6,4.7,0,9,8,2.48,FALSE,TRUE
1239,19,Female,Undergraduate,7,5.3,2.8,4.9,3,1,8,8,2.64,TRUE,TRUE
1240,16,Male,Undergraduate,8.4,5.8,3.6,3.2,4.7,3,7,5,3.28,TRUE,TRUE
1241,15,Male,Undergraduate,6.4,7.3,4,3.1,3.5,1,8,6,3.4,TRUE,TRUE
1242,18,Male,Undergraduate,7.1,8.6,5.1,4.1,3.5,4,9,10,2.85,TRUE,TRUE
1243,21,Female,Undergraduate,8.2,5.5,2.5,1.9,2.2,0,6,5,3.38,TRUE,FALSE
1244,22,Male,Graduate,7.4,4.7,2.9,1.2,1.5,0,7,5,3.52,TRUE,TRUE
1245,22,Male,Undergraduate,6.6,8,3.8,3.8,2.1,2,9,9,3.32,FALSE,TRUE
1246,23,Prefer not to say,Undergraduate,7.2,8.2,4.8,3.1,5.9,1,5,6,3.44,TRUE,FALSE
1247,20,Male,High School,8.5,5,0.7,2.4,7.6,2,5,7,3.52,TRUE,FALSE
1248,18,Male,Undergraduate,8.5,7.1,4.3,3.2,5.5,1,6,6,3.74,TRUE,FALSE
1249,19,Male,Undergraduate,7.4,9.2,4.5,2.5,6.1,1,7,9,3.31,TRUE,TRUE
1250,23,Male,Graduate,7.3,10,5.3,1.4,0.4,1,7,5,2.86,FALSE,TRUE
1251,18,Female,Undergraduate,7.1,9.1,5.5,4.7,4.5,3,6,6,3.73,FALSE,FALSE
1252,23,Male,Undergraduate,7,7.4,5.9,2.5,0.9,2,8,8,2.92,FALSE,TRUE
1253,22,Female,High School,8,5.7,3.4,2.7,2.9,1,5,7,3.38,FALSE,FALSE
1254,23,Prefer not to say,Undergraduate,7.6,5.9,3.2,3.6,3.7,0,7,9,3.19,TRUE,TRUE
1255,20,Male,Undergraduate,7.9,6.2,3.5,3.4,2.9,0,8,7,3.43,FALSE,TRUE
1256,22,Male,Undergraduate,5.5,6.7,3.4,2.8,7,1,9,8,2.72,TRUE,TRUE
1257,18,Female,Undergraduate,8.1,8.2,5.7,1.5,0.1,2,8,10,3.15,TRUE,TRUE
1258,17,Female,Undergraduate,9.1,5.9,3.2,2.8,0,2,8,10,3.37,TRUE,TRUE
1259,14,Female,Undergraduate,6.5,5.9,2.7,2.6,0.6,5,8,10,3.21,FALSE,TRUE
1260,14,Male,Undergraduate,7.7,8.2,5,3.3,2.7,0,6,8,3.11,FALSE,FALSE
1261,19,Female,High School,9.1,3.7,3.5,3.2,5,4,6,7,3.59,TRUE,FALSE
1262,20,Non-binary,Undergraduate,7.3,7.5,3.2,4.5,4.1,0,8,8,3.62,TRUE,TRUE
1263,27,Male,High School,5.8,6.6,5.3,2.9,6.4,2,8,9,3.03,TRUE,TRUE
1264,18,Male,Undergraduate,7.2,6.3,2.7,3.8,0,3,7,7,3.33,FALSE,TRUE
1265,24,Male,Undergraduate,7.4,4.6,2.9,5.3,5.3,0,9,7,3.02,FALSE,TRUE
1266,22,Female,Undergraduate,8.8,5.7,3.8,2.4,4.3,2,7,5,2.94,TRUE,TRUE
1267,23,Female,High School,7.1,7.5,5.6,3.7,3.2,1,9,10,3.32,FALSE,TRUE
1268,22,Female,High School,7.6,6.5,3.8,3.1,3.2,3,7,6,3.08,FALSE,TRUE
1269,15,Female,Graduate,7.5,8.4,4.4,3.8,5.2,3,8,10,2.55,TRUE,TRUE
1270,19,Female,Undergraduate,6.7,8.3,5.5,2.9,5.9,7,9,10,2.88,FALSE,TRUE
1271,22,Male,Undergraduate,7.6,3.9,2.5,2.7,2.8,0,7,8,3.31,FALSE,TRUE
1272,19,Female,High School,9.4,1.7,1.3,6.5,4.9,0,4,4,3.48,TRUE,FALSE
1273,18,Male,Undergraduate,7.5,6.8,3.1,3.4,0.8,0,8,8,3.24,FALSE,TRUE
1274,19,Female,High School,7.4,5.8,3.1,0.3,7.1,0,6,7,3.61,FALSE,FALSE
1275,23,Male,Undergraduate,7.1,6,3.1,5,4.4,2,8,8,3.22,FALSE,TRUE
1276,15,Female,High School,5.6,6.5,3.9,4.5,2.4,5,8,9,2.92,FALSE,TRUE
1277,15,Male,Graduate,8.9,4.8,3,3.5,7.2,1,5,4,3.79,FALSE,FALSE
1278,22,Female,Undergraduate,8.1,6.9,4.5,2.3,5.8,3,8,7,3.25,FALSE,TRUE
1279,19,Male,Undergraduate,8.8,7.1,3.4,3,4.6,2,8,10,3.26,FALSE,TRUE
1280,20,Female,Undergraduate,8.8,5.3,2.6,4.5,0.9,0,5,3,3.52,FALSE,FALSE
1281,27,Female,Undergraduate,8,7.1,3.8,4.4,0.8,3,8,7,2.91,FALSE,TRUE
1282,21,Male,High School,8.4,4,0.4,1.7,1.4,1,9,10,2.89,FALSE,TRUE
1283,19,Male,Undergraduate,7,5.8,3.1,6.2,3.3,2,8,10,3.27,FALSE,TRUE
1284,20,Female,High School,8.1,5.8,3.4,3.4,3.6,1,8,8,3.54,TRUE,TRUE
1285,20,Female,Undergraduate,6.5,9.6,5,1.9,6.6,2,8,7,2.8,FALSE,TRUE
1286,21,Male,Undergraduate,8.4,7.1,4.2,0.5,0,3,6,6,3.36,TRUE,FALSE
1287,20,Female,Undergraduate,6.8,8.9,4.1,3.5,2.3,4,8,6,3.08,FALSE,TRUE
1288,16,Male,Graduate,7.4,6.6,5.1,3.3,4.9,3,4,6,3.37,FALSE,FALSE
1289,18,Non-binary,Undergraduate,7.1,5.1,3,3.7,3,1,8,8,3.49,FALSE,TRUE
1290,23,Male,Graduate,8.5,6.2,3.2,3.4,4.6,2,6,7,3.1,FALSE,FALSE
1291,21,Male,Undergraduate,7.3,4.5,0.3,5.4,0.3,2,8,8,3.94,FALSE,TRUE
1292,24,Female,Undergraduate,8,6.1,4.2,3.1,3.9,1,8,7,3.04,FALSE,TRUE
1293,14,Male,High School,7.6,9.4,4.5,3.1,0.9,2,9,10,3.25,FALSE,TRUE
1294,22,Female,Graduate,7,7.9,4.2,4.2,4.4,2,9,9,2.95,TRUE,TRUE
1295,16,Female,Undergraduate,7.2,7.9,6.1,3,3.5,1,5,7,3.25,FALSE,FALSE
1296,24,Female,Undergraduate,5.8,8.2,4.5,5,1.4,0,9,7,2.61,FALSE,TRUE
1297,17,Female,Undergraduate,6.4,6.3,3.9,3,1.2,2,7,6,3.22,TRUE,TRUE
1298,19,Female,High School,6.5,6.5,4,1.6,5,3,7,7,3.33,FALSE,TRUE
1299,21,Male,Graduate,8.1,6.3,3.7,4.8,3.1,3,8,7,3.27,FALSE,TRUE
1300,24,Female,Undergraduate,6.1,8.2,4.7,0,6.2,1,9,10,2.43,TRUE,TRUE
1301,22,Female,High School,8.2,6.1,0.8,3.4,3.2,1,7,8,3.3,TRUE,TRUE
1302,17,Male,Undergraduate,7,4.2,1.1,4.1,4.1,1,8,6,2.79,FALSE,TRUE
1303,16,Female,Undergraduate,7.6,5.3,2.6,3,4.6,3,7,5,3.11,FALSE,TRUE
1304,18,Male,Undergraduate,5.4,11.7,5.8,2,6.9,2,9,8,2.41,FALSE,TRUE
1305,21,Female,Undergraduate,6.5,8.7,5.3,5,4.6,3,8,8,3.34,FALSE,TRUE
1306,20,Male,Undergraduate,8.8,5.3,1.6,3,4.6,2,4,5,3.98,FALSE,FALSE
1307,26,Male,Undergraduate,6.9,2.3,1.6,0,2.7,2,8,7,3.95,TRUE,TRUE
1308,19,Non-binary,Undergraduate,8.3,7.6,2.2,4.2,4.8,1,10,10,3.49,TRUE,TRUE
1309,17,Female,Undergraduate,7.3,8.1,5.3,3.7,3.4,1,7,7,2.6,FALSE,TRUE
1310,17,Male,Undergraduate,5.6,9.4,4.9,2.6,6.2,0,9,7,2.76,TRUE,TRUE
1311,20,Male,Undergraduate,8,6.7,4.9,2.2,4.3,2,7,8,2.72,FALSE,TRUE
1312,22,Male,Graduate,7.1,5.9,3,4.1,3.8,0,9,10,3.36,FALSE,TRUE
1313,17,Male,Graduate,6.6,8.5,5.6,2.3,2.8,4,10,10,3.11,FALSE,TRUE
1314,19,Female,Undergraduate,8,8.2,5.5,3.5,4.5,1,8,8,3.09,TRUE,TRUE
1315,18,Male,Undergraduate,5.8,8.4,4.6,5,5.4,0,9,8,2.81,TRUE,TRUE
1316,21,Male,Undergraduate,8.1,3.8,1.7,6.4,4.8,0,6,5,3.67,TRUE,FALSE
1317,14,Male,Undergraduate,7.2,9.3,5,3.7,1.1,3,8,10,3.4,FALSE,TRUE
